2,85.8566,299.855,39.2373,82.4824,279.54,40.6377,80.2398,268.027,41.1504,77.5263,250.051,40.9892,75.5171,238.676,40.7609,74.0066,217.388,42.3474,71.5544,209.429,39.3369,70.2719,198.878,38.1069,68.0487,183.35,35.6888,67.3399,171.45,34.0135,65.9988,154.53,33.5163,64.9464,145.429,28.4365,64.5376,128.502,28.0856,63.1658,121.422,21.2982,62.2806,112.748,17.6882,61.7013,97.4349,16.8629,60.9089,89.622,13.6597,60.4129,76.4795,12.9769,60.2159,66.0511,1.94035,60.5404,53.8203,7.89978,60.6149,46.5683,10.6708,60.7079,39.3234,13.4869,61.0192,28.1804,17.7274,61.3948,20.6264,20.0101,61.8173,10.1973,23.8863,62.2489,2.95997,24.4866,62.8481,-7.07176,27.3315,63.7764,-14.9672,27.1615,64.0337,-21.5538,27.5954,64.6909,-31.3913,28.0329,65.8445,-38.7235,28.0303,65.8833,-47.5239,29.1938,66.8493,-54.2578,26.9107,,,,,,,,,,,,
2,85.1315,292.827,40.1567,82.7618,280.703,41.1958,80.2944,257.916,44.1208,77.5407,250.917,42.7374,75.5306,239.514,42.466,73.1328,219.157,42.9017,71.5739,209.128,42.0191,69.4697,193.052,39.7927,68.3219,179.697,39.2007,67.1318,161.486,39.5947,66.2893,149.987,36.0327,64.6883,143.054,32.7261,63.906,126.269,29.6754,63.0474,116.258,26.6023,62.4594,100.305,25.8711,61.8144,90.1796,19.247,61.4151,75.4417,15.0556,60.838,66.3176,9.21243,60.2425,58.4116,3.24383,60.0614,43.7091,1.34261,60.2232,35.7844,5.17449,60.473,24.4758,10.7408,60.924,16.0953,13.8044,61.4267,5.10954,18.7165,61.6781,-2.18953,20.1779,62.3099,-10.0523,22.6517,63.1539,-20.9395,25.2979,63.5797,-27.883,26.8013,64.7914,-38.9782,28.4229,66.7217,-47.7319,32.2201,66.6204,-53.2307,31.9975,,,,,,,,,,,,,,,,,,
2,84.5744,291.48,40.1284,81.9709,279.406,41.1704,79.2685,254.42,43.5356,75.625,249.305,44.4622,75.6195,249.706,41.7832,73.3905,226.22,44.0266,70.4564,219.912,41.2201,68.7633,206.766,40.9996,65.742,190.465,39.1253,64.2848,178.785,38.0138,62.7143,160.334,38.1514,60.3034,154.364,33.2265,59.0831,144.255,30.7412,58.2599,125.689,27.8937,57.2238,115.436,25.1321,55.9728,100.02,20.8517,55.2403,90.3034,17.7369,54.9366,75.4395,17.0962,54.3668,65.8736,14.8124,53.8372,56.7572,12.713,52.0117,44.9032,2.97394,52.3585,32.394,9.0202,52.1839,24.7366,12.3989,51.7001,17.9412,14.4058,52.3985,5.42649,19.6788,52.1324,-1.36323,20.5673,52.8445,-12.7881,24.9624,52.6617,-19.5039,25.0004,52.9553,-26.8829,26.2921,53.848,-37.8061,29.6546,53.626,-44.67,28.7384,54.4287,-54.5895,31.5889,,,,,,,,,,,,,,,
2,86.9057,299.671,40.0477,83.3834,275.245,43.365,79.0756,272.7,42.089,76.2018,260.192,42.3129,72.0462,242.352,42.4451,69.2956,231.031,42.2578,67.0566,208.058,43.7939,63.6462,202.876,39.9034,61.5616,191.276,38.5685,58.2988,176.332,37.0046,56.925,164.299,35.2713,54.7545,146.46,31.9042,53.1637,136.353,29.2458,52.3555,118.786,28.7936,49.7368,113.039,21.8734,48.8856,101.811,18.8851,47.1423,87.6506,13.5696,44.8851,80.4686,6.02222,43.419,67.3374,1.66862,43.512,56.0347,2.20436,43.8663,43.3576,8.64859,42.5531,37.8566,10.868,42.5789,30.001,14.0253,42.2654,19.0041,18.203,42.1971,12.0631,20.387,42.8143,0.767059,24.7638,42.352,-6.01543,25.1761,43.0979,-16.848,28.609,42.6076,-23.2871,27.7721,42.7587,-30.0605,28.5388,43.321,-40.0816,29.1148,43.3089,-46.9461,29.7644,45.3592,-57.2065,34.2884,,,,,,,,,,,,
2,90.8643,292.78,40.6331,87.3421,280.834,41.3861,82.7515,259.446,43.1104,79.8843,248.746,43.5757,76.9871,225.516,45.4721,72.9144,220.121,42.9414,70.4875,209.902,41.8749,66.7504,194.212,40.4156,64.8624,181.418,39.2595,61.8236,164.848,37.8667,60.6299,152.047,36.5268,58.7341,136.138,34.6597,55.8818,128.217,28.8119,54.5757,117.667,26.2426,52.301,103.964,21.0653,51.1967,93.7678,18.0077,49.5789,78.1063,13.2417,47.2933,71.6882,5.23975,45.9729,57.3095,1.52689,45.4282,48.3662,2.79122,45.6442,35.5396,9.35568,44.3657,29.1811,12.1287,44.0622,22.0761,15.1817,43.4816,11.6218,19.2828,43.4191,4.12751,21.79,44.0347,-7.56553,26.3845,43.1039,-13.6478,26.5267,43.0704,-20.4308,27.8544,43.1472,-30.463,29.1132,43.2513,-37.9472,30.4051,43.9013,-48.2484,33.2474,42.9656,-53.6917,31.2723,,,,,,,,,,,,,,,
2,96.0901,298.189,39.951,93.1329,274.314,42.9369,90.1464,268.297,42.2495,87.3155,244.669,44.9331,84.6219,240.448,42.678,82.8582,226.544,42.9771,80.0483,210.461,42.3302,78.7431,198.237,41.58,76.4147,181.39,39.5666,74.8986,171.319,37.8104,73.6092,154.051,37.6341,72.0492,145.803,32.6741,71.1108,135.118,30.3558,69.8725,120.321,26.3345,69.3877,109.648,23.8807,68.9944,94.0036,23.5496,68.5906,83.1261,22.0018,68.2578,70.0628,21.707,67.8925,61.4094,20.051,67.5477,53.1605,18.5204,65.8296,42.7462,5.35293,66.0326,35.4869,8.71031,66.3389,24.5303,13.7688,66.653,16.9576,16.2817,67.0542,10.199,18.4616,67.5236,-0.366822,21.8453,67.9851,-7.24248,23.3847,68.5836,-16.9072,26.2696,69.56,-24.5396,26.6525,69.9902,-30.9785,27.0601,70.9369,-40.7051,27.754,71.6201,-47.7995,28.3245,72.5377,-56.7021,28.2529,,,,,,,,,,,,
2,95.3011,298.229,39.9511,91.9559,275.794,41.6974,89.5147,264.709,42.1376,87.1669,240.366,44.5295,84.2365,235.109,42.2754,82.1249,215.428,43.5359,79.7585,206.782,40.8939,78.0654,195.604,39.5897,76.168,178.111,38.0542,74.8554,167.427,35.9277,74.1213,147.646,36.5541,72.027,142.298,30.5845,71.2712,131.809,27.9611,70.5578,114.877,24.282,69.5463,105.476,21.0619,68.6617,90.4819,20.2525,67.7381,83.6098,16.8286,66.9692,71.1394,15.979,66.1515,63.9296,13.2996,66.7544,50.9954,2.61033,66.8809,39.7461,7.97282,67.0535,32.3154,11.2456,67.4199,21.6789,15.6853,67.6823,14.5984,17.8089,68.1279,4.01575,21.6969,68.5735,-3.46488,22.8263,69.0968,-10.3662,24.2071,69.913,-20.286,25.8583,70.4419,-27.0924,26.6733,71.129,-36.4351,28.6644,73.3552,-45.806,30.423,72.5967,-52.3616,29.5497,,,,,,,,,,,,,,,
2,100.448,300.664,40.0311,95.4754,280.818,41.5717,91.9982,270.897,41.5388,88.2631,244.813,44.4314,84.3639,239.462,41.9305,81.4861,216.29,43.8173,77.6688,211.276,40.657,74.8789,190.464,41.3427,71.7408,183.18,37.3526,69.3272,173.501,35.325,67.5541,154.095,36.1359,64.9906,144.658,30.3792,63.3561,133.558,28.0816,60.8289,119.323,23.4731,59.6652,106.898,21.1962,58.5677,88.9995,20.9074,57.1327,80.6382,17.6163,56.1813,66.3609,17.141,55.0443,57.0409,15.0727,51.9513,51.7623,3.0102,51.272,39.3096,8.21868,50.7151,31.3957,11.4684,50.9165,18.6068,17.2146,49.9862,12.079,18.1591,50.3891,-0.421612,22.9453,49.6399,-7.10207,22.7787,49.6378,-15.0588,24.4529,49.4063,-25.5913,25.7439,49.5044,-33.206,26.4638,49.9095,-44.0479,29.8812,49.2122,-50.7121,27.8081,,,,,,,,,,,,,,,,,,
2,99.2383,297.984,40.2205,94.1474,279.587,41.538,91.2314,264.696,42.3698,87.9482,242.617,44.3552,84.3351,238.423,41.6583,81.6599,214.378,43.7418,78.0607,208.54,39.8969,75.9799,197.156,38.6381,72.9533,182.698,35.7932,70.9058,173.179,33.3523,69.4379,150.947,33.8324,67.0145,143.142,27.9137,65.8582,132.311,25.6222,63.3981,118.252,20.3343,62.0016,109.508,16.3146,61.0436,92.0101,15.9909,59.7794,84.6983,12.2441,59.0672,68.2948,12.7378,56.4852,64.6622,5.12688,56.2124,51.7287,11.301,55.2823,45.2934,13.7787,54.921,37.8042,16.9394,54.4064,26.4873,20.7384,54.2978,18.9668,23.0882,54.5161,7.33132,27.2289,53.7707,1.18991,27.2679,53.8246,-6.41852,28.7552,53.8218,-17.3858,30.157,53.892,-24.2434,30.7651,53.8225,-34.1375,30.9723,53.8835,-41.0996,30.6955,54.3331,-51.1179,33.6349,,,,,,,,,,,,,,,
2,99.0337,285.605,42.5219,95.2095,280.715,42.0969,91.3747,257.217,44.864,87.7659,250.452,43.6786,85.0794,240.342,43.6234,81.4058,222.277,43.3458,79.3937,210.31,42.8024,76.7597,191.461,43.8313,73.8049,185.132,39.7966,72.1391,173.126,38.424,69.4171,157.624,35.4268,68.1615,146.202,33.3683,66.9211,127.87,33.1935,64.6648,121.278,26.994,63.457,105.953,25.6986,61.5983,96.8651,18.8145,60.9127,86.3929,15.9665,60.4563,72.5169,14.9786,59.9075,62.3383,12.9566,57.8568,50.9387,4.00088,56.1987,46.3244,6.0691,56.5597,34.0054,12.0899,55.8404,28.0033,14.4731,55.8066,20.4799,17.5452,55.6817,10.0444,21.037,55.6739,3.15883,23.0623,56.2109,-7.9889,27.0729,56.0966,-14.741,27.1169,56.1574,-21.3833,28.1474,56.6739,-31.798,29.569,56.8679,-38.3583,29.9817,57.0165,-47.9576,30.5031,57.3582,-54.6826,30.4653,,,,,,,,,,,,
